 ,Area,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,1.737,2.176,678.125,303.375,113.654,0.972
2,2.085,2.488,735.833,38.167,60.945,1.109
3,3.318,3.107,378.000,193.000,123.465,1.439
4,1.511,2.230,638.750,813.250,122.634,0.842
5,2.554,2.790,567.333,887.667,146.560,1.275
6,3.839,3.337,711.250,430.500,99.090,1.423
7,2.780,2.656,82.250,966.750,142.561,1.312
8,1.424,1.971,117.875,656.375,159.444,0.946
