 ,Area,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,5.455,4.429,394,86,53.471,1.661
2,2.762,3.218,733,921,124.992,1.226
3,2.675,2.896,1234,575,22.286,1.274
