 ,Area,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,5.246,4.442,693.750,707.000,37.465,1.532
2,4.482,4.425,471.333,524.667,155.980,1.375
3,9.937,7.467,357.667,757.667,83.920,2.239
4,5.959,5.346,570.333,1025.333,8.030,1.591
5,4.604,4.393,586.667,1047.833,34.405,1.590
6,5.507,5.441,249.000,543.667,128.443,1.372
7,3.335,3.933,59.000,345.250,121.293,1.113
8,4.256,3.911,947.667,661.833,70.649,1.369
9,4.169,3.790,900.000,626.167,7.660,1.314
10,4.725,3.777,998.750,473.750,156.342,1.770
